index,allevents,syto,singlets,intact,erythropoiesis,cd19,cd20,blast
71274,1,1,1,1,0,1,0,1
71275,1,1,1,1,0,1,0,1
71276,1,1,1,1,0,1,0,1
71277,1,1,1,1,0,1,0,1
71278,1,1,1,1,0,0,0,0
71279,1,1,1,1,0,0,0,0
71280,1,1,1,1,0,1,0,1
71281,1,1,1,1,0,1,0,1
71282,1,1,1,1,0,1,0,1
71283,1,1,1,1,0,0,0,0
71284,1,1,1,1,0,0,0,0
71285,1,1,1,1,0,0,0,0
71286,1,1,1,1,0,0,0,0
71287,1,1,1,1,0,1,0,1
71288,1,1,1,1,1,0,0,0
71289,1,1,1,1,0,0,0,0
71290,1,1,1,1,0,0,0,0
71291,1,1,1,1,0,1,0,1
71292,1,1,1,1,0,0,0,0
71293,1,1,1,1,0,1,0,1
71294,1,1,1,1,0,0,0,0
71295,1,1,1,1,0,1,0,1
71296,1,1,1,1,0,1,1,0
71297,1,1,1,1,0,1,0,1
71298,1,1,1,1,0,0,0,0
71299,1,1,1,1,0,0,0,0
71300,1,1,1,1,0,1,0,1
71301,1,1,1,1,0,0,0,0
71302,1,0,0,0,0,0,0,0
71303,1,1,1,1,0,0,0,0
71304,1,1,1,1,0,0,0,0
71305,1,1,1,1,0,0,0,0
71306,1,1,1,1,0,1,0,1
71307,1,1,1,1,1,0,0,0
71308,1,1,1,1,1,0,0,0
71309,1,1,1,1,0,1,1,0
71310,1,1,1,1,0,0,0,0
71311,1,1,1,1,0,1,0,1
71312,1,1,1,1,0,1,1,0
71313,1,1,1,1,0,0,0,0
71314,1,1,1,1,0,0,0,0
71315,1,1,1,1,0,1,0,1
71316,1,1,1,1,0,1,0,1
71317,1,1,1,1,0,0,0,0
71318,1,1,1,1,0,1,0,1
71319,1,1,1,1,0,0,0,0
71320,1,1,1,1,0,0,0,0
71321,1,1,1,1,0,1,0,1
71322,1,1,1,0,0,0,0,0
71323,1,1,1,1,0,0,0,0
71324,1,0,0,0,0,0,0,0
71325,1,1,1,1,0,0,0,0
71326,1,1,1,1,0,1,0,1
71327,1,1,1,1,0,0,0,0
71328,1,1,1,1,1,0,0,0
71329,1,1,1,1,0,0,0,0
71330,1,0,0,0,0,0,0,0
71331,1,1,1,1,0,0,0,0
71332,1,0,0,0,0,0,0,0
71333,1,1,1,1,0,0,0,0
71334,1,1,1,1,0,1,0,1
71335,1,0,0,0,0,0,0,0
71336,1,1,1,1,0,1,0,1
71337,1,1,0,0,0,0,0,0
71338,1,1,1,1,0,1,0,1
71339,1,1,1,1,0,1,0,1
71340,1,1,1,1,0,0,0,0
71341,1,1,1,1,0,1,1,0
71342,1,1,1,1,1,0,0,0
71343,1,1,1,1,0,0,0,0
71344,1,1,1,1,0,0,0,0
71345,1,1,1,1,0,0,0,0
71346,1,1,1,1,0,1,0,1
71347,1,1,1,1,0,1,0,1
71348,1,1,1,1,0,0,0,0
71349,1,1,1,1,1,0,0,0
71350,1,1,1,1,0,1,0,1
71351,1,1,1,1,0,0,0,0
71352,1,1,1,1,1,0,0,0
71353,1,1,1,1,1,0,0,0
71354,1,1,1,1,0,1,0,1
71355,1,1,1,1,0,0,0,0
71356,1,1,1,1,0,1,1,0
71357,1,1,1,1,0,1,0,1
71358,1,1,1,1,0,1,1,0
71359,1,1,1,1,0,1,0,1
71360,1,1,1,1,0,0,0,0
71361,1,1,1,1,0,1,0,1
71362,1,1,1,1,0,0,0,0
71363,1,1,1,1,0,0,0,0
71364,1,1,1,1,0,1,0,1
71365,1,1,1,1,0,1,0,1
71366,1,1,1,1,0,1,0,1
71367,1,1,1,1,0,0,0,0
71368,1,1,1,1,0,1,0,1
71369,1,1,1,1,0,0,0,0
71370,1,1,1,1,0,1,0,1
71371,1,1,1,1,0,0,0,0
71372,1,1,1,1,0,1,0,1
71373,1,1,1,1,0,1,0,1
71374,1,1,0,0,0,0,0,0
71375,1,1,1,1,0,0,0,0
71376,1,1,1,1,0,0,0,0
71377,1,1,1,1,0,1,1,0
71378,1,1,1,1,0,1,0,1
71379,1,1,1,1,0,1,0,1
71380,1,1,1,1,0,0,0,0
71381,1,1,1,1,0,1,0,1
71382,1,1,1,1,0,1,0,1
71383,1,1,1,1,0,1,0,1
71384,1,1,1,1,0,1,0,1
71385,1,1,1,1,0,0,0,0
71386,1,1,1,1,0,1,0,1
71387,1,1,0,0,0,0,0,0
71388,1,1,1,1,0,1,0,1
71389,1,1,1,1,0,1,0,1
71390,1,1,1,1,0,1,0,1
71391,1,1,1,1,0,1,0,1
71392,1,1,1,1,0,0,0,0
71393,1,1,1,1,0,0,0,0
71394,1,1,1,1,0,0,0,0
71395,1,1,1,1,1,0,0,0
71396,1,1,1,1,0,0,0,0
71397,1,1,1,1,0,0,0,0
71398,1,1,1,1,0,1,0,1
71399,1,1,1,1,0,1,0,1
71400,1,1,1,1,0,0,0,0
71401,1,1,1,1,0,1,0,1
71402,1,1,1,1,0,0,0,0
71403,1,1,1,1,0,1,0,1
71404,1,1,1,1,0,0,0,0
71405,1,1,1,0,0,0,0,0
71406,1,1,1,1,0,0,0,0
71407,1,1,1,1,0,0,0,0
71408,1,0,0,0,0,0,0,0
71409,1,1,1,1,0,0,0,0
71410,1,1,1,1,0,1,0,1
71411,1,1,1,1,0,0,0,0
71412,1,1,1,1,0,0,0,0
71413,1,1,1,1,0,1,1,0
71414,1,1,1,1,0,1,0,1
71415,1,1,1,1,0,0,0,0
71416,1,1,1,1,0,0,0,0
71417,1,1,1,1,0,0,0,0
71418,1,1,1,1,0,0,0,0
71419,1,0,0,0,0,0,0,0
71420,1,1,0,0,0,0,0,0
71421,1,1,1,1,0,1,0,1
71422,1,1,1,1,0,0,0,0
71423,1,1,1,1,0,0,0,0
71424,1,1,1,1,0,0,0,0
71425,1,1,1,1,0,1,0,1
71426,1,1,0,0,0,0,0,0
71427,1,1,1,1,0,1,0,1
71428,1,1,1,1,0,0,0,0
71429,1,1,1,1,0,1,0,1
71430,1,1,1,1,0,1,0,1
71431,1,1,1,1,0,1,0,1
71432,1,1,1,1,0,1,0,1
71433,1,1,1,1,0,0,0,0
71434,1,1,1,1,0,1,0,1
71435,1,1,1,1,1,0,0,0
71436,1,1,1,1,0,0,0,0
71437,1,1,1,1,1,0,0,0
71438,1,1,1,1,0,0,0,0
71439,1,1,1,1,0,1,0,1
71440,1,1,1,1,1,0,0,0
71441,1,1,1,1,0,0,0,0
71442,1,1,1,1,0,1,0,1
71443,1,1,1,1,0,0,0,0
71444,1,1,1,1,0,0,0,0
71445,1,1,1,1,0,1,0,1
71446,1,1,1,1,0,0,0,0
71447,1,1,1,1,0,0,0,0
71448,1,1,1,1,0,1,1,0
71449,1,1,1,1,0,0,0,0
71450,1,1,1,1,1,0,0,0
71451,1,1,1,1,0,0,0,0
71452,1,1,1,1,0,0,0,0
71453,1,1,1,1,1,0,0,0
71454,1,1,1,1,0,0,0,0
71455,1,1,1,1,0,1,0,1
71456,1,1,1,1,0,0,0,0
71457,1,1,1,1,0,1,0,1
71458,1,1,1,1,0,1,0,1
71459,1,1,1,1,0,1,0,1
71460,1,1,1,1,0,0,0,0
71461,1,1,1,1,0,0,0,0
71462,1,1,1,1,0,0,0,0
71463,1,0,0,0,0,0,0,0
71464,1,1,1,1,0,1,0,1
71465,1,0,0,0,0,0,0,0
71466,1,1,1,1,1,0,0,0
71467,1,1,1,1,0,0,0,0
71468,1,1,1,1,0,0,0,0
71469,1,1,1,1,0,1,0,1
71470,1,0,0,0,0,0,0,0
71471,1,1,1,1,0,0,0,0
71472,1,1,1,1,0,0,0,0
71473,1,1,1,1,0,0,0,0
71474,1,1,1,1,0,0,0,0
71475,1,1,1,1,0,0,0,0
71476,1,1,1,1,0,1,0,1
71477,1,1,1,1,0,1,0,1
71478,1,1,1,1,1,0,0,0
71479,1,1,1,1,0,0,0,0
71480,1,1,1,1,0,0,0,0
71481,1,1,1,1,0,1,0,1
71482,1,1,1,1,0,1,0,1
71483,1,1,1,1,0,1,0,1
71484,1,1,1,1,0,0,0,0
71485,1,1,1,1,0,1,0,1
71486,1,1,1,1,0,1,0,1
71487,1,1,1,1,0,0,0,0
71488,1,1,1,1,0,0,0,0
71489,1,1,1,1,0,1,0,1
71490,1,0,0,0,0,0,0,0
71491,1,1,1,1,0,1,0,1
71492,1,1,1,1,0,1,0,1
71493,1,1,1,1,0,1,0,1
71494,1,1,1,1,1,0,0,0
71495,1,1,1,1,0,1,0,1
71496,1,1,1,1,0,0,0,0
71497,1,1,1,1,0,1,0,1
71498,1,1,1,1,0,0,0,0
71499,1,1,1,1,0,1,0,1
71500,1,1,1,1,0,0,0,0
71501,1,1,1,1,1,0,0,0
71502,1,1,1,1,0,1,0,1
71503,1,1,1,1,0,0,0,0
71504,1,1,1,1,0,0,0,0
71505,1,1,1,1,0,1,0,1
71506,1,1,1,1,0,1,0,1
71507,1,1,1,0,0,0,0,0
71508,1,1,1,1,0,0,0,0
71509,1,1,1,1,1,0,0,0
71510,1,1,1,1,0,0,0,0
71511,1,1,1,1,0,1,1,0
71512,1,1,1,1,1,0,0,0
71513,1,1,1,1,0,0,0,0
71514,1,1,1,1,0,1,0,1
71515,1,1,1,1,0,0,0,0
71516,1,1,1,1,0,0,0,0
71517,1,1,1,1,0,1,0,1
71518,1,1,1,1,0,1,0,1
71519,1,1,1,1,0,0,0,0
71520,1,1,1,1,0,1,0,1
71521,1,1,1,1,0,0,0,0
71522,1,1,1,1,0,1,0,1
71523,1,1,1,1,0,1,0,1
71524,1,1,1,1,0,0,0,0
71525,1,1,1,1,0,0,0,0
71526,1,1,1,1,0,1,1,0
71527,1,1,1,1,0,1,0,1
71528,1,1,1,1,0,0,0,0
71529,1,1,1,1,0,1,0,1
71530,1,1,1,1,0,0,0,0
71531,1,0,0,0,0,0,0,0
71532,1,0,0,0,0,0,0,0
71533,1,1,1,1,0,0,0,0
71534,1,1,1,1,0,1,0,1
71535,1,1,1,1,0,0,0,0
71536,1,1,1,1,0,1,0,1
71537,1,1,1,1,0,0,0,0
71538,1,1,1,1,0,0,0,0
71539,1,1,1,1,0,0,0,0
71540,1,1,1,1,0,1,0,1
71541,1,1,1,1,0,1,0,1
71542,1,1,1,1,0,0,0,0
71543,1,1,1,1,0,0,0,0
71544,1,1,1,1,0,1,0,1
71545,1,1,1,1,0,1,0,1
71546,1,1,1,1,0,1,0,1
71547,1,1,1,1,0,0,0,0
71548,1,1,1,1,0,1,0,1
71549,1,1,1,1,0,0,0,0
71550,1,1,1,1,0,0,0,0
71551,1,1,1,1,0,0,0,0
71552,1,1,1,1,0,0,0,0
71553,1,1,1,1,1,0,0,0
71554,1,1,1,1,1,0,0,0
71555,1,1,1,1,0,1,0,1
71556,1,1,1,1,0,1,0,1
71557,1,1,1,1,0,1,0,1
71558,1,1,1,1,1,0,0,0
71559,1,1,1,0,0,0,0,0
71560,1,1,1,1,0,1,0,1
71561,1,1,1,1,0,0,0,0
71562,1,1,1,1,0,0,0,0
71563,1,1,1,1,0,1,0,1
71564,1,1,1,1,0,0,0,0
71565,1,1,1,1,0,1,0,1
71566,1,1,1,1,0,1,0,1
71567,1,1,1,1,0,1,0,1
71568,1,1,1,1,0,1,0,1
71569,1,0,0,0,0,0,0,0
71570,1,1,1,1,0,0,0,0
71571,1,1,1,1,0,0,0,0
71572,1,1,1,1,1,0,0,0
71573,1,1,1,1,0,1,0,1
71574,1,1,1,1,1,0,0,0
71575,1,1,1,1,1,0,0,0
71576,1,1,1,1,0,1,0,1
71577,1,1,1,1,0,1,0,1
71578,1,1,1,1,0,0,0,0
71579,1,1,1,1,0,1,0,1
71580,1,1,1,1,0,1,0,1
71581,1,1,1,1,0,0,0,0
71582,1,1,1,1,0,1,0,1
71583,1,1,1,1,0,1,0,1
71584,1,1,1,1,0,0,0,0
71585,1,1,1,1,0,0,0,0
71586,1,1,1,1,0,1,0,1
71587,1,1,1,1,0,0,0,0
71588,1,0,0,0,0,0,0,0
71589,1,1,1,1,0,0,0,0
71590,1,0,0,0,0,0,0,0
71591,1,1,1,1,0,1,0,1
71592,1,1,1,1,0,1,0,1
71593,1,1,1,1,0,1,1,0
71594,1,1,1,1,0,0,0,0
71595,1,1,1,1,0,1,0,1
71596,1,1,1,1,0,0,0,0
71597,1,1,1,1,0,1,0,1
71598,1,1,1,1,0,1,1,0
71599,1,1,1,1,0,1,0,1
71600,1,1,1,1,0,1,0,1
71601,1,1,1,1,0,0,0,0
71602,1,1,1,1,0,0,0,0
71603,1,1,1,1,0,0,0,0
71604,1,1,1,1,1,0,0,0
71605,1,1,1,1,0,0,0,0
71606,1,1,1,1,1,0,0,0
71607,1,1,1,1,0,1,0,1
71608,1,1,1,1,0,1,0,1
71609,1,1,1,1,1,0,0,0
71610,1,0,0,0,0,0,0,0
71611,1,1,1,1,0,1,0,1
71612,1,1,1,1,0,0,0,0
71613,1,1,1,1,0,0,0,0
71614,1,1,1,1,0,1,0,1
71615,1,1,1,1,0,0,0,0
71616,1,1,1,1,0,0,0,0
71617,1,1,1,1,0,0,0,0
71618,1,1,1,1,0,0,0,0
71619,1,1,1,1,0,0,0,0
71620,1,1,1,1,0,0,0,0
71621,1,1,1,1,1,0,0,0
71622,1,1,1,1,0,0,0,0
71623,1,1,1,1,0,0,0,0
71624,1,1,1,1,0,0,0,0
71625,1,1,1,1,0,1,0,1
71626,1,1,1,1,1,0,0,0
71627,1,1,1,1,0,1,0,1
71628,1,1,1,1,0,0,0,0
71629,1,1,1,1,0,1,0,1
71630,1,1,1,1,0,0,0,0
71631,1,1,1,1,0,0,0,0
71632,1,1,1,1,1,0,0,0
71633,1,1,1,1,0,0,0,0
71634,1,1,1,1,0,1,0,1
71635,1,1,1,1,1,0,0,0
71636,1,1,1,1,0,1,1,0
71637,1,1,1,1,0,1,1,0
71638,1,1,1,1,0,1,0,1
71639,1,0,0,0,0,0,0,0
71640,1,1,1,1,0,1,0,1
71641,1,1,1,1,0,1,0,1
71642,1,1,1,1,0,1,0,1
71643,1,1,1,1,0,0,0,0
71644,1,1,1,1,0,1,0,1
71645,1,1,1,1,0,1,0,1
71646,1,1,1,1,0,1,0,1
71647,1,1,1,1,0,0,0,0
71648,1,1,1,1,0,0,0,0
71649,1,1,1,1,0,0,0,0
71650,1,1,1,1,0,1,0,1
71651,1,1,1,1,1,0,0,0
71652,1,1,1,1,0,0,0,0
71653,1,1,1,1,0,1,0,1
71654,1,1,1,1,0,0,0,0
71655,1,1,1,1,0,0,0,0
71656,1,1,1,1,0,1,0,1
71657,1,1,1,1,0,1,0,1
71658,1,1,1,1,0,0,0,0
71659,1,1,1,1,0,1,0,1
71660,1,1,1,1,0,1,0,1
71661,1,1,1,1,0,0,0,0
71662,1,1,1,1,0,0,0,0
71663,1,1,1,1,0,0,0,0
71664,1,1,1,1,0,1,0,1
71665,1,1,1,1,0,1,0,1
71666,1,1,1,1,1,0,0,0
71667,1,1,1,1,1,0,0,0
71668,1,1,1,1,1,0,0,0
71669,1,1,1,1,0,0,0,0
71670,1,1,1,1,0,0,0,0
71671,1,1,1,1,0,1,0,1
71672,1,1,1,1,0,1,0,1
71673,1,1,1,1,0,1,0,1
71674,1,1,1,1,0,1,0,1
71675,1,1,1,1,0,0,0,0
71676,1,1,1,1,0,1,0,1
71677,1,1,1,1,0,1,0,1
71678,1,1,1,1,0,1,1,0
71679,1,1,1,1,0,0,0,0
71680,1,1,1,1,0,0,0,0
71681,1,1,1,1,0,0,0,0
71682,1,1,1,1,0,1,1,0
71683,1,1,1,1,1,0,0,0
71684,1,1,1,1,0,1,0,1
71685,1,1,1,1,0,1,0,1
71686,1,1,1,1,0,0,0,0
71687,1,1,1,1,0,1,0,1
71688,1,1,1,1,0,0,0,0
71689,1,1,1,1,0,0,0,0
71690,1,1,1,1,0,1,1,0
71691,1,1,1,1,0,0,0,0
71692,1,1,1,1,0,1,1,0
71693,1,1,1,1,1,0,0,0
71694,1,1,1,1,0,0,0,0
71695,1,1,1,1,0,1,0,1
71696,1,1,1,1,0,1,0,1
71697,1,1,1,1,1,0,0,0
71698,1,1,1,1,0,0,0,0
71699,1,1,1,1,0,0,0,0
71700,1,1,1,1,0,1,0,1
71701,1,1,1,1,0,0,0,0
71702,1,1,1,1,0,0,0,0
71703,1,1,1,1,0,1,0,1
71704,1,1,1,1,0,1,0,1
71705,1,1,1,1,0,1,0,1
71706,1,1,1,1,0,1,0,1
71707,1,1,1,1,0,0,0,0
71708,1,1,1,1,0,1,0,1
71709,1,1,1,1,0,1,0,1
71710,1,1,1,1,0,1,0,1
71711,1,1,1,1,0,1,1,0
71712,1,1,1,1,0,0,0,0
71713,1,1,1,1,0,0,0,0
71714,1,1,1,1,0,0,0,0
71715,1,1,1,1,0,0,0,0
71716,1,1,1,1,0,1,0,1
71717,1,1,1,1,0,0,0,0
71718,1,1,1,1,1,0,0,0
71719,1,1,1,1,0,0,0,0
71720,1,1,1,1,0,1,0,1
71721,1,1,1,1,0,0,0,0
71722,1,1,1,1,0,1,0,1
71723,1,1,1,1,0,1,0,1
71724,1,1,1,1,0,0,0,0
71725,1,1,1,1,1,0,0,0
71726,1,1,1,1,0,1,0,1
71727,1,1,1,1,0,1,0,1
71728,1,1,1,1,0,1,0,1
71729,1,1,1,1,0,1,0,1
71730,1,0,0,0,0,0,0,0
71731,1,1,1,1,0,0,0,0
71732,1,1,1,1,0,1,0,1
71733,1,1,1,1,0,0,0,0
71734,1,1,1,1,0,1,0,1
71735,1,1,1,1,0,1,0,1
71736,1,1,1,1,0,1,0,1
71737,1,1,1,1,0,1,0,1
71738,1,1,1,1,0,0,0,0
71739,1,1,1,1,0,1,0,1
71740,1,1,1,1,0,0,0,0
71741,1,1,1,1,0,1,0,1
71742,1,1,1,1,0,1,0,1
71743,1,1,1,1,0,0,0,0
71744,1,1,1,1,1,0,0,0
71745,1,1,1,1,0,1,0,1
71746,1,1,1,1,0,0,0,0
71747,1,1,1,1,0,0,0,0
71748,1,1,1,1,0,0,0,0
71749,1,1,1,1,0,0,0,0
71750,1,1,1,1,0,0,0,0
71751,1,0,0,0,0,0,0,0
71752,1,0,0,0,0,0,0,0
71753,1,1,1,1,0,1,0,1
71754,1,1,1,1,0,1,0,1
71755,1,1,1,1,0,1,0,1
71756,1,1,1,1,0,1,0,1
71757,1,1,1,1,0,1,1,0
71758,1,1,1,1,0,1,1,0
71759,1,1,1,1,0,1,0,1
71760,1,1,1,1,0,1,0,1
71761,1,1,1,1,0,0,0,0
71762,1,1,1,1,0,1,0,1
71763,1,1,1,1,0,1,0,1
71764,1,1,1,1,1,0,0,0
71765,1,1,1,1,0,0,0,0
71766,1,1,1,1,0,1,0,1
71767,1,1,1,1,0,1,0,1
71768,1,1,1,1,0,1,1,0
71769,1,1,1,1,0,1,0,1
71770,1,1,1,1,0,0,0,0
71771,1,1,1,1,0,0,0,0
71772,1,1,1,1,0,1,0,1
71773,1,1,1,1,0,1,0,1
71774,1,1,1,1,0,1,0,1
71775,1,1,1,1,0,0,0,0
71776,1,1,1,1,0,0,0,0
71777,1,1,1,1,0,0,0,0
71778,1,1,0,0,0,0,0,0
71779,1,1,1,1,0,1,0,1
71780,1,1,1,1,0,1,0,1
71781,1,1,1,1,0,0,0,0
71782,1,1,1,1,0,0,0,0
71783,1,1,1,1,0,0,0,0
71784,1,1,1,1,0,1,0,1
71785,1,0,0,0,0,0,0,0
71786,1,1,1,1,0,1,0,1
71787,1,1,1,1,0,1,0,1
71788,1,1,1,1,0,0,0,0
71789,1,1,1,1,0,1,0,1
71790,1,1,1,1,0,1,0,1
71791,1,1,1,1,1,0,0,0
71792,1,1,1,1,0,0,0,0
71793,1,1,1,1,1,0,0,0
71794,1,1,1,1,0,1,0,1
71795,1,1,1,1,0,0,0,0
71796,1,1,1,1,0,0,0,0
71797,1,1,1,1,0,0,0,0
71798,1,1,1,1,0,1,1,0
71799,1,1,1,1,0,1,0,1
71800,1,1,1,1,0,0,0,0
71801,1,1,1,1,0,0,0,0
71802,1,1,1,1,0,1,0,1
71803,1,1,1,1,0,1,0,1
71804,1,1,1,1,0,0,0,0
71805,1,1,1,1,0,0,0,0
71806,1,1,1,1,0,1,0,1
71807,1,1,1,1,0,1,0,1
71808,1,0,0,0,0,0,0,0
71809,1,1,1,1,0,1,1,0
71810,1,1,1,1,1,0,0,0
71811,1,1,1,1,0,0,0,0
71812,1,1,1,1,0,1,0,1
71813,1,1,1,1,0,1,0,1
71814,1,1,1,1,0,0,0,0
71815,1,1,1,1,0,1,0,1
71816,1,1,1,1,0,0,0,0
71817,1,1,1,1,0,1,0,1
71818,1,1,1,1,0,0,0,0
71819,1,1,1,1,0,0,0,0
71820,1,1,1,1,0,0,0,0
71821,1,1,1,1,0,0,0,0
71822,1,1,1,1,0,0,0,0
71823,1,1,1,1,0,1,0,1
71824,1,1,1,1,0,0,0,0
71825,1,1,1,1,0,1,0,1
71826,1,1,1,1,0,0,0,0
71827,1,1,1,1,0,1,0,1
71828,1,1,1,1,0,0,0,0
71829,1,1,1,1,0,1,0,1
71830,1,1,1,1,0,1,0,1
71831,1,1,1,1,0,0,0,0
71832,1,1,1,1,0,0,0,0
71833,1,1,1,1,0,1,0,1
71834,1,1,0,0,0,0,0,0
71835,1,1,0,0,0,0,0,0
71836,1,1,1,1,0,0,0,0
71837,1,1,1,1,0,1,0,1
71838,1,1,1,1,0,1,0,1
71839,1,1,1,1,0,0,0,0
71840,1,1,1,1,0,1,0,1
71841,1,1,1,1,0,0,0,0
71842,1,1,1,1,0,0,0,0
71843,1,1,1,1,0,0,0,0
71844,1,1,1,1,0,0,0,0
71845,1,1,0,0,0,0,0,0
71846,1,0,0,0,0,0,0,0
71847,1,1,1,1,0,0,0,0
71848,1,1,1,1,0,1,0,1
71849,1,1,1,1,0,0,0,0
71850,1,1,1,1,0,1,1,0
71851,1,1,1,1,0,1,0,1
71852,1,1,1,1,0,1,1,0
71853,1,1,1,1,0,0,0,0
71854,1,1,1,1,0,0,0,0
71855,1,1,1,1,0,1,0,1
71856,1,1,1,1,0,0,0,0
71857,1,1,1,1,0,1,0,1
71858,1,1,1,1,0,0,0,0
71859,1,1,1,1,0,1,0,1
71860,1,1,1,1,0,1,1,0
71861,1,1,1,1,0,0,0,0
71862,1,1,1,1,0,0,0,0
71863,1,1,1,1,0,1,0,1
71864,1,1,1,1,1,0,0,0
71865,1,1,1,1,0,0,0,0
71866,1,1,1,1,0,1,0,1
71867,1,0,0,0,0,0,0,0
71868,1,1,1,1,0,0,0,0
71869,1,1,1,1,0,0,0,0
71870,1,1,1,1,0,1,0,1
71871,1,1,1,1,0,1,0,1
71872,1,1,1,1,0,1,0,1
71873,1,1,1,1,0,0,0,0
71874,1,1,1,1,0,0,0,0
71875,1,1,1,1,0,0,0,0
71876,1,1,0,0,0,0,0,0
71877,1,1,1,1,0,1,0,1
71878,1,1,1,1,0,1,0,1
71879,1,1,1,1,0,0,0,0
71880,1,1,1,1,0,1,1,0
71881,1,1,1,1,0,1,0,1
71882,1,1,1,1,1,0,0,0
71883,1,1,1,1,0,1,0,1
71884,1,0,0,0,0,0,0,0
71885,1,1,1,1,0,1,0,1
71886,1,1,1,1,0,1,0,1
71887,1,1,1,1,0,1,0,1
71888,1,1,1,1,0,0,0,0
71889,1,1,1,1,0,0,0,0
71890,1,1,1,1,0,0,0,0
71891,1,1,1,1,0,1,0,1
71892,1,1,1,1,0,1,0,1
71893,1,1,1,1,0,0,0,0
71894,1,1,1,1,0,0,0,0
71895,1,1,1,1,0,0,0,0
71896,1,1,1,1,0,1,0,1
71897,1,1,1,1,0,1,0,1
71898,1,1,1,1,0,1,0,1
71899,1,1,1,1,0,0,0,0
71900,1,1,1,1,1,0,0,0
71901,1,1,1,1,0,1,0,1
71902,1,1,1,1,0,1,0,1
71903,1,1,1,1,0,0,0,0
71904,1,1,1,1,1,0,0,0
71905,1,1,1,1,0,1,0,1
71906,1,1,1,1,0,0,0,0
71907,1,1,1,1,0,0,0,0
71908,1,1,1,1,0,0,0,0
71909,1,1,1,1,0,1,1,0
71910,1,1,1,1,0,0,0,0
71911,1,1,1,1,0,1,0,1
71912,1,1,1,1,0,0,0,0
71913,1,1,1,1,0,0,0,0
71914,1,1,1,1,0,1,0,1
71915,1,1,1,1,0,1,0,1
71916,1,1,1,1,1,0,0,0
71917,1,1,1,1,0,0,0,0
71918,1,1,1,1,0,0,0,0
71919,1,1,1,1,0,0,0,0
71920,1,1,1,1,0,0,0,0
71921,1,1,1,1,0,1,0,1
71922,1,1,1,1,0,0,0,0
71923,1,1,1,1,1,0,0,0
71924,1,1,1,1,1,0,0,0
71925,1,1,1,1,0,1,0,1
71926,1,1,1,1,0,0,0,0
71927,1,1,1,1,1,0,0,0
71928,1,1,1,1,1,0,0,0
71929,1,1,1,1,0,1,0,1
71930,1,1,1,1,0,1,0,1
71931,1,1,1,1,0,1,0,1
71932,1,1,1,1,0,1,0,1
71933,1,1,1,1,0,0,0,0
71934,1,1,1,1,1,0,0,0
71935,1,1,1,1,0,1,0,1
71936,1,1,1,1,0,0,0,0
71937,1,1,1,1,0,0,0,0
71938,1,1,0,0,0,0,0,0
71939,1,1,1,1,0,0,0,0
71940,1,1,1,1,0,1,0,1
71941,1,1,1,1,0,1,0,1
71942,1,1,1,1,0,0,0,0
71943,1,1,1,1,0,0,0,0
71944,1,1,1,1,0,1,0,1
71945,1,1,1,1,0,0,0,0
71946,1,1,1,1,0,0,0,0
71947,1,1,1,1,0,1,1,0
71948,1,1,1,1,0,0,0,0
71949,1,1,1,1,0,0,0,0
71950,1,1,1,1,0,0,0,0
71951,1,1,1,1,1,0,0,0
71952,1,1,1,1,0,1,0,1
71953,1,1,1,1,0,1,0,1
71954,1,1,1,0,0,0,0,0
71955,1,1,1,1,0,1,0,1
71956,1,1,1,1,0,0,0,0
71957,1,1,1,1,1,0,0,0
71958,1,1,1,1,0,1,0,1
71959,1,1,1,1,0,0,0,0
71960,1,1,1,1,0,1,0,1
71961,1,1,1,1,0,0,0,0
71962,1,1,1,1,0,0,0,0
71963,1,1,1,1,0,1,1,0
71964,1,1,1,1,0,1,0,1
71965,1,1,1,1,0,1,0,1
71966,1,1,1,1,0,0,0,0
71967,1,1,1,1,0,0,0,0
71968,1,1,1,1,0,1,0,1
71969,1,1,1,1,0,1,0,1
71970,1,1,1,1,0,0,0,0
71971,1,1,1,1,0,1,0,1
71972,1,1,1,1,0,1,0,1
71973,1,1,1,1,0,1,0,1
71974,1,1,1,1,0,1,0,1
71975,1,1,1,1,0,0,0,0
71976,1,1,1,1,0,1,0,1
71977,1,1,1,1,0,0,0,0
71978,1,1,1,1,0,0,0,0
71979,1,1,0,0,0,0,0,0
71980,1,1,1,1,0,1,0,1
71981,1,1,1,1,0,1,0,1
71982,1,1,1,1,0,1,1,0
71983,1,1,1,1,0,1,0,1
71984,1,1,1,1,0,1,0,1
71985,1,1,1,1,1,0,0,0
71986,1,1,1,1,0,1,1,0
71987,1,1,1,1,0,0,0,0
71988,1,1,1,1,0,1,0,1
71989,1,1,1,1,1,0,0,0
71990,1,1,1,1,0,1,1,0
71991,1,1,1,1,0,1,0,1
71992,1,1,1,1,1,0,0,0
71993,1,1,1,1,0,0,0,0
71994,1,1,1,1,0,1,0,1
71995,1,1,1,1,0,1,0,1
71996,1,1,1,1,0,0,0,0
71997,1,1,1,1,1,0,0,0
71998,1,1,1,1,0,0,0,0
71999,1,1,1,1,0,0,0,0
72000,1,1,1,1,1,0,0,0
72001,1,1,1,1,0,0,0,0
72002,1,1,1,1,0,1,0,1
72003,1,1,1,1,0,0,0,0
72004,1,1,1,1,0,0,0,0
72005,1,1,1,1,0,1,0,1
72006,1,1,1,1,0,0,0,0
72007,1,1,1,1,0,0,0,0
72008,1,1,1,1,0,0,0,0
